Workload;Exit;Single_record;Single_replay;Diff;Cumulative_record;Cumulative_replay
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;510;494;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;588;559;29;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;500;484;16;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;580;519;61;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;383;365;18;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;367;330;37;1544;1528
OS-BOOT;IO_INSTRUCTION;603;523;80;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;575;559;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;509;493;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;277;227;50;1544;1528
OS-BOOT;RDTSC;481;395;86;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;383;365;18;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;477;391;86;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CPUID;407;391;16;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;553;484;69;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;477;391;86;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CPUID;407;391;16;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;583;497;86;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;277;227;50;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;510;494;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;491;32;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;556;527;29;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;597;581;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;575;559;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;500;484;16;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;620;540;80;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;576;29;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;588;572;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;579;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;511;484;27;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;277;227;50;1544;1528
OS-BOOT;RDTSC;281;231;50;1544;1528
OS-BOOT;CR_ACCESS;567;494;73;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;420;376;44;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;527;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;575;559;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;495;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;500;484;16;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;370;333;37;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;583;497;86;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;264;227;37;1544;1528
OS-BOOT;RDTSC;281;231;50;1544;1528
OS-BOOT;CPUID;477;391;86;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;370;333;37;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;583;497;86;1544;1528
OS-BOOT;CPUID;420;391;29;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;461;417;44;1544;1528
OS-BOOT;IO_INSTRUCTION;420;376;44;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;543;527;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;588;572;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;527;29;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;505;489;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;511;484;27;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;383;365;18;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;403;359;44;1544;1528
OS-BOOT;IO_INSTRUCTION;420;376;44;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;543;527;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;588;559;29;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;493;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;511;484;27;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;406;354;52;1544;1528
OS-BOOT;CPUID;420;391;29;1544;1528
OS-BOOT;RDTSC;424;395;29;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;580;494;86;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CPUID;264;227;37;1544;1528
OS-BOOT;RDTSC;281;231;50;1544;1528
OS-BOOT;CR_ACCESS;523;494;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;IO_INSTRUCTION;390;346;44;1544;1528
OS-BOOT;IO_INSTRUCTION;420;376;44;1544;1528
OS-BOOT;IO_INSTRUCTION;603;523;80;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;588;572;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;505;489;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;608;592;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;483;41;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;500;484;16;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;516;500;16;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;513;484;29;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;524;484;40;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;523;484;39;1544;1528
OS-BOOT;IO_INSTRUCTION;529;500;29;1544;1528
OS-BOOT;PENDING_VIRT_INTR;510;484;26;1544;1528
OS-BOOT;IO_INSTRUCTION;396;365;31;1544;1528
OS-BOOT;CR_ACCESS;383;333;50;1544;1528
OS-BOOT;CR_ACCESS;380;330;50;1544;1528
OS-BOOT;IO_INSTRUCTION;603;523;80;1544;1528
OS-BOOT;IO_INSTRUCTION;543;527;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;535;506;29;1544;1528
OS-BOOT;IO_INSTRUCTION;605;589;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;510;29;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;588;572;16;1544;1528
OS-BOOT;IO_INSTRUCTION;556;540;16;1544;1528
OS-BOOT;IO_INSTRUCTION;591;575;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
OS-BOOT;IO_INSTRUCTION;526;510;16;1544;1528
OS-BOOT;IO_INSTRUCTION;522;506;16;1544;1528
OS-BOOT;IO_INSTRUCTION;539;523;16;1544;1528
OS-BOOT;IO_INSTRUCTION;518;489;29;1544;1528
